# Tycho Brahe star catalogue (Kepler 1627 emended edition)
# Source: Verbunt & van Gent (2010), A&A 516, A28
# Coordinates: ecliptic, equinox AD 1601.0
# Columns: hip;lat_deg;lon_deg;mag_brahe;vmag;dlon_arcmin;dlat_arcmin;dist_arcmin;id_flag
# Stars written: 976
#
109068;15.7167;329.7583;5;4.9;-1.1;-0.8;1.3;1
113186;14.5083;343.0000;6;4.9;0.2;-0.6;0.6;1
112935;15.7250;342.7333;6;5.2;-1.3;0.2;1.3;1
112029;17.6833;340.6583;3;3.4;-4.0;0.6;3.9;1
112447;18.4833;342.4167;5;4.2;-1.4;-0.7;1.5;1
107354;36.7083;333.3833;4;4.1;0.7;-3.2;3.3;1
109176;34.3167;338.8333;4;3.8;0.2;-2.4;2.4;1
109410;41.0083;344.0500;4;4.3;-1.3;-1.1;1.5;1
112440;28.8167;347.4917;4;4.0;1.0;-0.8;1.2;1
112748;29.4083;348.8917;4;3.5;-3.6;-0.5;3.1;1
112158;35.1250;350.1750;3;2.9;0.4;-0.8;0.9;1
112051;34.4083;349.4167;5;4.8;-2.1;0.8;1.9;1
115250;25.5833;355.5500;6;4.6;-2.5;-1.0;2.5;1
115623;24.8417;357.1000;6;4.4;-41.6;-2.8;37.8;1
113963;19.4333;347.9417;2;2.5;-0.7;-1.1;1.3;1
113881;31.1250;353.8167;2;2.4;-0.6;0.5;0.7;1
1067;12.5833;3.6333;2;2.8;-2.1;0.3;2.1;1
110386;20.8500;336.4667;4;4.8;-3.8;0.8;3.6;1
105502;33.3500;324.8500;4;4.1;-5.6;-2.7;5.4;1
106140;36.1833;328.7833;4;4.5;-11.2;-1.3;9.1;1
112997;23.2667;345.2500;4;5.9;39.7;-72.4;81.2;1
677;25.7000;8.7833;2;2.1;-1.6;-0.8;1.6;1
2912;27.1083;17.1083;5;4.3;1.5;1.1;1.7;1
3031;23.0583;15.4167;4;4.3;-0.2;-2.6;2.6;1
1473;31.5500;14.9667;5;4.5;-5.8;1.6;5.2;1
1366;33.3417;15.7583;4;4.6;-5.3;1.3;4.6;1
1686;32.2417;16.1167;5;5.2;-1.8;7.6;7.8;1
116631;40.9417;10.4667;4;4.3;5.3;4.3;5.9;1
116805;41.7333;11.7667;4;4.2;-0.1;-1.7;1.7;1
117221;42.1333;14.3833;5;5.0;1.9;47.7;47.7;1
116584;43.8250;12.7833;4;3.8;-0.2;-1.2;1.2;1
3693;17.8000;15.1500;4;4.1;-6.6;-11.9;13.4;1
4463;15.9667;16.8917;5;4.4;-3.9;-3.4;5.1;1
5447;25.9833;24.8167;2;2.1;1.6;-3.0;3.3;1
4436;30.5583;24.1083;4;3.9;-29.8;-55.5;61.2;1
3881;32.5083;23.6000;4;4.5;0.4;1.7;1.7;1
9640;27.7750;38.6500;2;2.1;1.3;0.0;1.2;1
8068;36.8250;39.1083;5;4.0;-3.6;-0.7;3.0;1
7607;35.3583;36.8667;4;3.6;1.8;2.0;2.4;1
7918;28.9833;35.1000;5;5.0;-38.3;43.8;55.1;1
7818;27.9083;33.3833;5;5.0;-1.8;-0.6;1.7;1
5434;36.3333;30.9333;5;4.3;-3.1;0.2;2.5;1
107533;57.3167;354.0000;4;4.2;-138.4;-22.9;78.5;1
3092;24.3333;16.3250;3;3.3;-4.0;0.5;3.7;1
8796;16.8250;31.3167;4;3.4;-0.2;-2.1;2.1;1
10064;20.5500;36.8250;4;3.0;-2.6;0.2;2.4;1
10644;19.4833;37.9833;5;4.8;-3.2;-7.9;8.4;1
10670;18.9500;37.9667;4;4.0;-0.5;-2.0;2.0;1
60742;28.4167;168.2833;3;4.3;0.9;-0.4;0.9;1
60697;27.3917;168.7000;4;4.9;-1.1;3.6;3.7;1
60746;27.3333;168.7667;4;5.0;16.1;-13.2;19.5;4
60904;27.1167;169.3167;4;5.3;36.3;-37.8;49.8;4
60351;25.8500;168.4167;4;4.8;5.7;-3.6;6.3;1
60514;26.1167;168.8083;4;5.2;-0.8;4.7;4.8;1
59847;23.5000;168.0000;4;4.9;2.7;-1.8;3.1;1
61071;25.2667;171.1667;4;5.5;-6.9;13.1;14.5;1
60941;24.9333;170.8500;4;5.5;4.3;-0.9;4.0;1
61394;24.0083;172.8667;4;4.8;-0.4;6.8;6.8;1
64394;32.7667;178.9750;4;4.2;-3.9;-17.7;18.0;1
64022;31.7000;177.8250;4;4.8;-1.8;7.9;8.1;1
62763;30.2667;174.2833;4;4.9;-0.7;-3.3;3.4;1
8832;7.1417;27.6167;4;3.9;0.0;0.1;0.1;1
8903;8.4833;28.3833;4;2.6;1.1;-0.8;1.3;1
9884;9.9500;32.1000;3;2.0;-0.8;0.2;0.8;1
10306;7.3833;32.5667;6;5.2;-1.2;-0.4;1.3;1
10732;5.7083;33.3333;6;5.6;-1.4;0.7;1.6;1
9110;5.4000;27.9500;5;5.1;0.0;2.1;2.1;1
12332;6.1167;38.6000;6;5.4;-1.6;0.8;1.8;1
13914;4.1417;42.9500;5;4.6;-1.0;-0.5;1.1;1
14838;1.7750;45.2500;4;4.3;1.1;0.7;1.3;1
15110;2.8333;46.4000;5;4.9;-1.2;1.3;1.8;1
15627;2.6000;47.8417;6;5.3;-0.9;-1.9;2.1;1
13702;1.2000;41.3667;6;5.6;-1.9;-1.7;2.5;1
13165;1.1167;39.5833;6;5.3;-0.9;-1.0;1.3;1
13327;-1.5000;39.3833;6;5.5;-0.7;10.2;10.2;1
12803;-0.6500;37.8667;6;5.8;-1.5;2.0;2.5;1
12640;4.0167;38.7667;6;5.7;-0.2;0.5;0.6;1
9836;9.2167;31.6833;6;5.0;0.0;0.1;0.1;1
12489;10.8417;40.5833;5;5.3;-0.9;0.7;1.1;1
12719;11.2667;41.3833;4;4.7;-0.6;0.5;0.8;1
13209;10.4000;42.6667;3;3.6;-1.8;1.4;2.2;1
13061;12.4250;42.8500;4;4.5;-3.3;2.0;3.8;1
16369;-5.9500;48.0000;5;4.1;1.1;-0.5;1.3;1
16322;-7.4833;47.5000;6;5.1;1.2;0.0;1.2;1
16083;-8.8250;46.3000;4;3.7;2.0;-0.7;2.1;1
15900;-9.3750;45.5917;4;3.6;0.5;0.3;0.6;1
17771;-8.6833;51.7667;5;5.1;0.4;0.0;0.4;1
18724;-8.0500;55.0167;4;3.4;2.8;2.6;3.8;1
19860;-12.2250;57.9833;4;4.3;1.4;-0.3;1.4;1
18907;-14.5083;54.3167;4;3.9;1.6;0.6;1.7;1
21589;-9.5333;64.1500;5;4.3;1.4;-0.9;1.7;1
21402;-11.8000;63.1833;5;4.2;2.1;1.0;2.3;1
20205;-5.7750;60.2000;3;3.7;1.4;-0.1;1.4;1
20455;-4.0333;61.2750;3;3.8;0.9;1.2;1.5;1
20894;-5.8833;62.3667;4;3.4;0.8;0.0;0.8;1
21421;-5.5167;64.2083;1;0.9;0.4;1.3;1.3;1
20889;-2.6083;62.8833;3;3.5;0.1;-0.2;0.2;1
22565;-3.6667;68.2000;6;5.1;-1.4;-1.0;1.7;1
23871;-2.5083;72.2250;6;5.3;-0.9;-0.6;1.1;1
23497;-1.8250;71.0667;4;4.6;8.7;34.8;35.8;1
26451;-2.2333;79.2000;3;3.0;0.9;-0.8;1.2;1
21881;0.6667;66.5833;5;4.3;0.1;-0.1;0.2;1
25428;5.3333;76.9917;2;1.6;0.8;1.1;1.4;1
20711;1.0667;62.9000;5;4.3;1.3;-0.2;1.3;1
20635;0.5833;62.6333;4;4.2;-0.5;0.0;0.5;1
19038;1.2000;57.8500;5;4.4;1.7;1.2;2.1;1
19990;-0.7750;60.4750;6;4.9;1.2;-1.2;1.7;1
19513;5.2667;60.0667;6;5.4;1.6;0.4;1.7;1
19205;7.9167;59.7583;5;5.2;-1.2;-0.9;1.5;1
20430;3.9500;62.5667;5;5.4;-1.2;1.4;1.9;1
20250;5.7583;62.4250;5;5.0;-4.6;0.1;4.6;1
17499;4.1833;53.2250;5;3.7;37.1;-2.1;37.1;1
17608;4.0333;54.0500;6;4.1;4.8;-7.2;8.6;1
17702;4.0000;54.4000;3;2.8;1.4;0.5;1.5;1
17847;3.9167;54.7833;5;3.6;0.3;-2.5;2.5;1
17563;-13.5000;49.9500;6;5.3;1.8;-0.4;1.8;1
20522;-12.0333;60.1667;6;5.1;0.9;0.4;1.0;1
20901;-8.6833;61.9750;5;5.0;0.2;0.2;0.3;1
20732;-6.9417;61.7000;5;4.7;1.0;-0.5;1.1;1
21273;-7.0750;63.4667;5;4.7;0.1;-0.8;0.8;1
21683;-6.2917;64.9167;5;4.7;0.7;4.7;4.8;4
24822;-1.0667;75.0333;6;5.0;-1.9;0.8;2.0;1
25539;-1.3333;76.9250;6;4.9;0.1;-0.6;0.6;1
16511;-9.5750;47.5500;6;5.8;0.7;3.7;3.8;1
19171;6.5500;59.3750;5;5.2;-0.3;0.0;0.3;1
36850;10.0333;104.6833;2;1.6;0.3;2.1;2.1;1
37826;6.6333;107.7167;2;1.2;-0.3;1.3;1.3;1
33018;10.9667;95.5333;5;3.6;1.1;1.1;1.5;1
34693;7.7167;99.9000;4;4.4;-1.5;-0.3;1.5;1
36046;5.7083;103.4000;4;3.8;-0.1;0.8;0.8;1
36962;5.1667;105.7833;5;4.1;-0.5;0.9;1.0;1
37740;3.0500;108.1000;4;3.6;-0.2;-0.7;0.7;1
35846;2.9333;103.3000;6;5.0;-0.6;-0.6;0.8;1
36429;6.0083;104.1667;6;5.0;6.1;-2.6;6.6;1
32246;2.1833;94.3667;3;3.1;0.2;-9.8;9.8;1
34088;-2.1083;99.4333;3;4.0;-0.6;1.2;1.4;1
35550;-0.2250;102.9333;3;3.5;1.1;0.0;1.1;1
35350;-5.6833;103.2167;4;3.6;0.0;0.3;0.3;1
29655;-0.9667;87.8833;4;3.3;-0.5;1.7;1.8;1
30343;-0.8833;89.7333;3;2.9;-0.4;1.4;1.5;1
30883;-3.1333;91.2333;4;4.1;0.1;1.6;1.6;1
31681;-6.8083;93.5167;2;1.9;1.2;1.3;1.8;1
32362;-10.1500;95.4917;4;3.3;9.7;1.1;9.6;1
33202;-9.6833;97.9333;6;4.7;-1.2;1.0;1.6;1
32921;-1.2000;96.3833;6;5.3;0.4;0.5;0.6;1
33927;1.5167;98.6250;6;5.2;0.7;-1.4;1.6;1
38538;5.7333;109.7000;6;5.0;-1.5;0.3;1.5;1
37629;7.4000;107.0750;5;4.2;-1.9;1.7;2.5;1
36366;9.7000;103.4833;5;4.2;1.1;2.3;2.5;1
28734;-0.2167;85.3667;4;4.2;0.7;0.3;0.7;1
36760;-5.8667;107.0417;6;5.3;-1.1;1.5;1.9;1
37300;-3.8083;108.1000;6;5.0;0.5;1.1;1.2;1
37908;-2.7000;109.5083;6;4.9;1.2;0.8;1.5;1
38722;-0.9583;111.4667;6;5.4;0.9;2.2;2.4;1
41909;1.5250;119.8167;5;5.3;1.5;0.7;1.7;1
41822;-0.7917;120.1583;5;5.3;0.4;-0.5;0.7;1
42806;3.1333;121.9500;4;4.7;1.7;1.5;2.3;1
42911;-0.0667;123.1333;4;3.9;0.9;7.8;7.9;1
44066;-5.1333;128.0583;3;4.3;0.8;1.2;1.4;1
43103;10.3833;120.7333;5;4.0;2.3;0.5;2.3;1
39780;1.2583;113.9333;5;5.3;-1.7;3.4;3.8;1
39567;-7.0833;115.0667;5;5.1;-0.5;-0.7;0.8;1
40167;-2.3083;115.7583;4;4.7;0.6;0.8;1.0;1
41117;-1.0667;118.2083;6;5.9;0.1;1.6;1.6;1
43970;-1.9000;126.7917;6;5.2;1.1;1.4;1.7;1
44798;-5.6000;130.6000;5;5.2;0.3;-0.1;0.3;1
44405;7.2333;125.4500;6;5.4;1.2;1.0;1.5;1
44946;5.3333;127.6083;6;5.2;1.8;3.3;3.8;1
46146;10.3833;129.6917;4;4.5;1.8;0.9;2.0;1
46750;7.8667;132.2750;4;4.3;1.5;-0.3;1.5;1
48455;12.3500;135.8500;4;3.9;1.4;-1.0;1.7;1
47908;9.6667;135.0833;3;3.0;3.0;1.3;3.2;1
50335;11.8333;141.9583;3;3.4;1.6;0.4;1.6;1
50583;8.7833;143.9833;2;2.0;1.0;0.7;1.2;1
49583;4.8667;142.3333;3;3.5;-0.1;-1.5;1.5;1
49669;0.4417;144.2833;1;1.4;0.2;0.6;0.6;1
49637;-1.4250;144.8417;5;4.4;0.6;-0.4;0.8;1
48883;0.0083;141.7250;4;5.3;2.7;1.3;3.0;1
47723;0.2667;137.9083;5;5.4;0.5;3.4;3.4;1
46771;-3.1667;136.1167;4;5.0;-1.8;-0.4;1.8;1
47508;-3.7833;138.6667;4;3.5;1.7;0.5;1.8;1
49029;-3.9167;143.7667;4;4.7;-1.0;-0.9;1.4;1
51624;0.1333;150.8000;4;3.8;1.2;0.0;1.2;1
50333;2.1667;142.4000;6;5.4;187.7;38.6;191.4;3
52689;5.9333;152.1000;6;5.5;-0.8;-0.5;1.0;1
52911;2.8250;154.0833;6;5.3;1.6;-1.3;2.1;1
53954;12.8833;153.2333;5;4.4;2.5;0.9;2.6;1
54872;14.3333;155.6833;2;2.6;1.8;-0.4;1.8;1
54879;9.6917;157.8333;3;3.3;0.9;-1.1;1.4;1
55016;7.8417;159.1333;6;5.3;-4.4;1.7;4.7;1
55642;6.1167;161.9750;3;4.0;-0.1;-1.0;1.0;1
55434;1.6667;163.1417;4;4.1;0.1;1.7;1.7;1
55945;-0.5500;165.9500;4;4.9;-0.5;-0.5;0.7;1
56647;-3.0417;169.4500;4;4.3;1.3;-0.5;1.4;1
57632;12.3000;166.0500;1;2.1;2.0;-0.2;2.0;1
46774;-4.8000;136.5333;6;5.1;3.5;7.0;7.8;1
46454;-5.7167;136.0250;5;5.4;-3.1;7.8;8.4;1
52686;10.2833;150.2333;6;5.5;0.9;-1.9;2.1;1
48390;10.7917;136.2167;6;5.3;0.2;-2.2;2.2;1
55084;-7.6500;165.8833;4;4.4;2.9;0.5;2.9;1
56127;-5.6833;168.8333;5;4.8;-1.4;-1.2;1.8;1
52422;17.6667;146.3750;5;5.5;11.0;-51.4;52.5;1
53417;16.5000;149.9500;5;4.3;-1.2;-1.0;1.6;1
54951;16.7833;154.9083;5;4.6;-0.8;-0.4;0.9;1
57565;17.3167;163.3667;4;4.5;2.3;-0.4;2.2;1
54182;1.3417;158.9667;4;4.6;0.3;0.5;0.6;1
53824;-0.1583;158.5000;5;5.0;-3.5;-3.3;4.8;1
53807;-2.4833;159.3333;5;4.8;1.0;-2.6;2.8;1
57328;6.1083;167.7333;5;4.8;1.2;0.2;1.2;1
57380;4.6167;168.5500;5;4.0;1.8;-0.8;2.0;1
58948;8.5583;172.1167;5;4.1;1.6;-1.7;2.3;1
58590;6.1667;171.9667;5;4.7;1.0;-0.5;1.1;1
57757;0.7167;171.5333;3;3.6;-1.6;-1.6;2.2;1
60129;1.4167;179.2667;4;3.9;0.0;-2.3;2.3;1
61941;2.8333;184.5917;3;2.7;2.6;-0.6;2.7;1
63414;2.3917;189.4750;6;5.8;9.9;-0.8;9.9;1
64238;1.7500;192.6167;4;4.4;3.1;1.1;3.3;1
63090;8.6833;185.9167;3;3.4;0.8;-1.8;2.0;1
61960;13.6083;179.8833;5;4.9;2.2;-3.1;3.7;1
62267;11.6167;181.8667;6;5.2;-0.3;-2.3;2.3;1
63608;16.2583;184.3917;3;2.8;-0.3;-1.8;1.9;1
65474;-1.9833;198.2667;1;1.0;0.6;-2.5;2.6;1
66249;8.1667;195.3750;3;3.4;72.9;30.0;78.1;2
66006;3.1833;197.9750;6;4.7;3.1;-1.7;3.5;1
66803;1.7583;201.1583;6;5.0;-0.6;-1.3;1.4;1
66098;-0.3250;199.7333;6;5.2;-3.0;-4.1;5.1;1
68940;2.4083;204.7333;6;5.5;146.7;56.0;156.8;3
70012;11.0417;207.8167;5;5.1;-0.2;1.0;1.0;1
69701;7.3083;208.1500;4;4.1;3.6;-1.9;4.1;1
69427;2.9583;208.8500;4;4.2;4.6;-1.7;4.9;1
70755;11.8000;209.8583;4;4.8;1.9;-0.1;1.8;1
69974;0.5250;211.3667;4;4.5;1.1;-0.1;1.2;1
71957;9.8167;214.5000;4;3.9;2.0;-4.7;5.1;1
61968;10.4333;181.3500;6;5.6;0.6;-0.7;0.9;1
67929;9.6750;201.6250;6;5.2;-0.2;-2.6;2.6;1
60172;4.9917;177.7583;6;5.0;2.8;5.8;6.4;1
64792;16.2333;188.4167;6;5.2;3.1;-0.4;3.0;1
64852;12.6750;190.1833;5;4.8;1.5;-0.5;1.6;1
66200;12.5750;194.7667;6;4.9;2.7;-1.0;2.8;1
68520;13.1250;202.1833;5;4.2;-1.0;-2.0;2.2;1
58510;3.3750;172.9417;6;5.4;1.2;-1.4;1.8;1
61740;-3.4167;186.6333;5;4.7;-2.3;-1.9;3.0;1
62985;-3.3833;190.6500;5;4.8;-0.9;-1.7;1.9;1
64078;-3.2250;194.1417;5;5.2;2.1;-0.9;2.3;1
64407;-7.8500;197.2167;5;5.0;-1.5;-1.3;2.0;1
64924;-9.2667;199.5833;5;4.7;-4.3;8.9;9.9;1
65639;-6.2667;200.5917;5;4.8;0.1;-1.4;1.4;1
72622;0.4333;219.5167;2;2.8;0.4;-3.0;3.0;1
72489;1.9167;218.7000;5;5.3;-5.8;9.5;11.1;1
74785;8.5833;223.8000;2;2.6;0.5;-2.4;2.5;1
73473;8.3083;219.6750;4;4.9;2.5;-1.2;2.7;1
73945;1.2333;222.4417;5;5.2;45.8;0.5;45.8;1
75118;2.9750;226.3167;6;6.1;2.1;-8.5;8.7;1
76333;4.4667;229.5500;3;3.9;0.6;-2.3;2.4;1
77060;4.0667;231.8083;4;5.4;-1.4;-0.9;1.7;1
76126;2.3500;229.4500;4;5.5;-0.1;-4.2;4.2;1
75379;8.1167;225.7667;4;4.9;0.5;-0.6;0.8;1
76880;0.0417;232.1833;4;4.8;0.4;-0.2;0.4;1
77811;0.1167;235.0583;4;5.0;-9.1;1.1;9.1;1
77853;3.5500;234.2667;4;4.1;1.7;-2.9;3.3;1
78207;6.1667;234.8000;4;4.9;1.7;-1.9;2.6;1
78727;9.3167;235.6917;4;4.2;2.4;-2.2;3.2;1
79375;10.9500;237.3167;5;4.9;2.2;-1.5;2.6;1
73714;-7.6167;225.4500;3;3.2;-19.3;1.3;19.2;1
74392;-1.8000;225.2833;3;4.5;9.4;-0.1;9.4;1
78820;1.0833;237.6000;2;2.6;1.3;-1.5;1.9;1
78401;-1.9083;236.9833;3;2.3;1.2;-1.5;1.9;1
78265;-5.3750;237.4167;3;2.9;-2.6;-3.0;3.9;1
78104;-8.4583;237.7250;4;3.9;-8.6;-5.4;10.1;1
79374;1.7000;239.0583;4;4.0;1.0;-0.9;1.3;1
78933;0.2333;238.1167;5;3.9;-0.9;2.3;2.5;1
80112;-3.9167;242.1833;4;2.9;3.0;-4.1;5.1;1
80763;-4.4500;244.2167;1;1.1;-1.3;-4.0;4.2;1
81266;-5.8333;245.8833;4;2.8;0.4;-14.0;14.0;1
79404;-6.6250;240.7750;5;4.6;-5.7;-0.2;5.7;1
90496;-2.0000;270.7917;4;2.8;-2.3;-3.8;4.5;1
89341;2.4583;267.6917;4;3.8;-2.8;-3.9;4.8;1
92855;-3.5167;276.8500;4;2.0;-2.1;7.4;7.7;1
92041;-3.8333;274.6667;5;3.2;-3.6;-4.2;5.5;1
93085;1.7417;277.9417;4;3.5;-3.8;-1.7;4.1;1
93683;0.9833;279.4667;4;3.8;-2.9;-4.0;5.0;1
94141;1.5167;280.7167;4;2.9;-2.0;-1.6;2.5;1
94820;3.1083;282.7333;6;4.9;2.9;12.0;12.3;1
95168;4.2833;283.9083;4;3.9;-1.4;-0.9;1.6;1
95176;6.1583;284.1833;5;4.5;-1.3;-0.8;1.6;1
96950;5.1333;289.1417;6;5.1;-3.4;3.8;5.1;1
98258;5.2000;292.8750;6;5.0;-0.1;-3.7;3.7;1
97290;1.4167;289.4000;6;4.9;-1.8;2.6;3.2;1
96465;-3.1333;286.4333;6;4.6;-9.8;-4.5;10.8;1
100064;7.0333;298.3000;3;3.6;-0.8;-3.6;3.7;1
100310;6.8833;298.8500;6;4.8;1.0;-15.9;15.9;1
100345;4.6833;298.5167;3;3.0;-2.5;-3.2;4.1;1
99572;7.2667;297.1333;6;5.8;-13.2;-2.0;13.2;1
100881;0.8083;298.9500;9;5.1;11.7;8.0;14.2;1
101123;0.4667;299.6833;9;5.9;-2.0;-1.5;2.5;1
101027;1.3333;299.6167;6;4.8;-1.1;-5.7;5.8;1
100195;0.4000;297.2167;9;5.3;-6.5;5.9;8.8;1
101923;3.4167;302.8167;6;5.2;-5.2;-1.6;5.5;1
101984;0.2500;302.1000;6;5.2;-0.2;0.8;0.8;1
102485;-6.9667;301.7833;6;4.1;-11.2;-0.4;11.2;1
102978;-9.0333;302.4667;6;4.1;-4.8;6.6;8.1;1
104234;-8.1333;306.2167;6;4.5;3.4;4.1;5.4;1
105881;-6.9333;311.4083;5;3.8;-2.7;-1.6;3.2;1
106039;-6.4833;312.0000;6;4.5;-0.2;-2.8;2.8;1
104963;-4.4167;309.3833;6;5.2;4.2;-4.6;6.2;1
104365;-4.4500;307.5167;6;5.3;11.7;-3.8;12.2;1
104019;-3.0167;307.3000;5;4.8;-7.6;3.7;8.5;1
104139;-0.4833;308.3500;5;4.1;-4.9;-3.5;6.0;1
105515;-1.2750;312.1167;5;4.3;-0.5;-3.5;3.6;1
106723;-4.8000;314.4167;4;4.5;12.5;-8.7;15.2;1
107188;-4.8167;316.1000;5;4.7;-2.5;0.7;2.6;1
106985;-2.4333;316.2333;3;3.7;-1.9;-5.1;5.5;1
107556;-2.4833;318.0000;3;2.8;-2.7;-3.0;4.0;1
107517;2.3667;318.2333;5;5.6;72.4;-24.5;76.4;3
108036;-0.2417;320.4500;5;5.1;-13.2;-24.3;27.7;1
107382;4.2833;319.9000;6;5.1;-3.2;-2.9;4.3;1
106944;15.3833;322.4417;6;5.1;-2.4;-0.7;2.4;1
109074;10.7000;327.8250;3;3.0;-2.0;-1.0;2.2;1
108874;9.1917;326.6000;5;4.7;-3.4;-0.3;3.3;1
106278;8.7000;317.8500;3;2.9;-1.2;-3.3;3.5;1
106786;6.0083;318.6333;5;4.7;-5.4;-1.0;5.5;1
104459;4.8333;310.8500;5;4.5;-1.7;-1.8;2.5;1
103045;8.3167;307.4750;5;4.7;0.9;-2.2;2.4;1
102618;8.1667;306.2000;4;3.8;-2.6;-2.7;3.7;1
110395;8.2917;331.1667;3;3.9;-1.7;-2.1;2.7;1
110672;10.5167;333.0750;5;4.8;-2.3;-1.7;2.8;1
110960;8.8750;333.3833;4;3.7;-3.4;-0.6;3.4;1
111497;8.1667;334.8833;4;4.0;-2.9;0.2;2.9;1
110003;2.7667;327.7500;4;4.2;-3.9;-2.0;4.3;1
110273;2.4917;328.5167;6;5.3;-3.4;-6.0;6.9;1
111123;-1.1667;329.8833;5;4.8;-3.9;-2.4;4.6;1
109139;-2.0000;323.2167;4;4.3;-4.2;-3.0;5.1;1
113136;-8.1667;333.3667;3;3.3;-3.8;-0.5;3.8;1
112716;-5.6167;333.0833;5;4.1;-3.5;-1.7;3.9;1
112542;-5.6667;329.6667;6;5.7;165.1;-14.1;164.8;4
111449;-10.8083;326.9250;5;5.2;1.3;-2.9;3.1;1
112211;-9.9583;329.8333;6;4.7;-10.3;1.2;10.2;1
111710;4.1417;333.8667;4;5.0;-0.2;-0.4;0.5;1
112961;-0.3250;336.0667;4;3.7;-3.8;-3.1;4.9;1
113996;-1.4000;339.0000;6;5.4;-10.8;-16.2;19.5;1
114724;-1.0000;341.6333;5;4.2;-3.7;-1.4;3.9;1
114939;-2.8167;341.5500;5;4.9;-3.5;-1.0;3.6;1
114855;-3.9750;340.7167;5;4.2;-1.0;0.0;1.0;1
115033;-4.1750;341.1833;5;4.4;-1.7;-5.9;6.1;1
115115;-4.7333;341.2417;5;5.0;-1.0;-2.1;2.4;1
116758;-10.9833;344.1167;5;5.0;-2.0;-2.4;3.1;1
116971;-11.5500;344.6333;5;4.5;-1.4;-3.2;3.5;1
116901;-14.4833;343.0500;5;4.8;-1.3;-1.4;1.9;1
117089;-15.2750;343.7667;6;5.2;-23.3;6.7;23.5;1
117629;-16.3833;344.7333;6;5.2;-1.4;-3.5;3.7;1
115438;-14.7500;337.9083;5;4.0;-1.0;-1.3;1.6;1
115669;-15.5000;338.3500;5;4.4;-0.9;-3.6;3.7;1
116247;-16.5167;339.8333;5;4.7;-1.2;0.5;1.2;1
114341;-14.4250;334.4167;5;3.7;0.7;-3.1;3.2;1
114375;-15.6667;334.0333;5;4.7;-2.1;-1.6;2.6;1
114119;-15.8833;333.2833;5;4.5;-32.2;-41.1;51.4;2
113368;-21.0000;328.1917;1;1.2;3.2;-5.1;5.9;1
113889;9.0667;343.0333;5;4.5;-0.6;-0.3;0.6;1
114971;7.2917;345.8417;4;3.7;-1.8;0.1;1.8;1
115227;8.9083;347.5083;6;5.1;-2.9;-1.4;3.2;1
115830;9.0500;349.7000;5;4.3;-3.4;-1.0;3.5;1
116771;7.2250;351.9417;5;4.1;7.3;-0.7;7.3;1
115738;4.4500;347.3500;5;4.9;-1.0;-0.1;1.0;1
116928;3.4167;351.0833;5;4.5;-2.5;0.6;2.5;1
118268;6.3917;357.0333;5;4.0;-1.4;-1.0;1.7;1
194;7.4500;358.4500;6;5.7;-2.0;4.6;5.0;1
1645;5.4667;2.4833;6;5.4;-4.1;-0.4;4.1;1
3786;2.1833;8.6000;4;4.4;-1.6;-0.9;1.8;1
4906;1.0917;11.9667;4;4.3;-0.1;-1.4;1.4;1
5737;0.9583;14.3167;4;5.2;-1.2;-70.9;70.9;1
5346;-1.5167;12.4167;6;5.5;-2.3;0.7;2.4;1
6061;-4.3250;13.7667;6;5.1;-0.6;2.4;2.5;1
7007;-3.0500;17.5500;5;4.8;-0.9;-1.3;1.5;1
7884;-4.6750;19.9333;5;4.4;0.2;-2.8;2.8;1
8833;-7.9333;21.9583;5;4.6;-1.0;-1.0;1.4;1
9487;-9.0750;23.7917;3;3.8;0.5;-0.8;0.9;1
8198;-1.6417;22.2000;5;4.3;-2.2;-0.4;2.2;1
7535;1.8583;21.2667;5;5.5;5.3;0.4;5.3;1
7097;5.3500;21.2667;4;3.6;-1.1;0.1;1.1;1
6732;9.4000;21.6083;5;5.5;1.9;-0.1;1.9;1
5544;22.0000;23.2500;6;5.2;-0.9;-1.3;1.5;1
5586;20.7167;22.8250;5;4.5;-4.0;0.1;3.7;1
4510;20.9167;19.3750;6;5.4;-1.5;1.5;2.1;1
4366;19.4000;18.1083;6;6.1;3.7;5.0;6.1;1
3885;20.4000;17.0583;6;5.6;0.8;6.3;6.3;1
5131;13.3500;17.9417;5;5.3;-4.0;-0.1;3.9;1
5310;12.3583;18.0417;6;5.6;2.3;7.0;7.3;1
5454;11.3500;18.1500;6;5.6;-5.0;-3.3;5.9;1
6193;17.4333;23.3000;5;4.7;-4.2;0.4;4.0;1
5742;15.5000;20.9750;5;4.7;-4.4;-1.2;4.4;1
5571;12.4583;19.0000;5;4.7;-1.8;-2.4;3.0;1
6315;18.5167;24.1833;6;5.2;0.8;8.4;8.5;1
4889;23.0500;21.6833;6;5.5;-1.2;0.4;1.2;1
13954;-7.8333;39.5167;4;4.7;0.1;0.6;0.6;1
14135;-12.6167;38.7833;2;2.5;-2.2;0.0;2.1;1
12706;-12.0417;33.8917;3;3.5;-0.9;1.2;1.5;1
12387;-14.5333;32.0333;3;4.1;-2.5;2.3;3.3;1
11484;-5.8667;31.9000;4;4.3;-0.4;-1.2;1.3;1
12828;-5.6000;36.1167;4;4.3;13.4;0.5;13.3;1
10324;-4.3167;28.4917;4;4.4;-1.1;1.1;1.6;1
11345;-25.2833;24.1500;4;4.9;-1.2;0.9;1.4;1
