483;321.40
484;320.79
485;320.29
486;319.47
487;318.87
488;318.63
489;318.07
490;317.44
491;316.90
492;316.38
493;315.84
494;315.28
495;314.78
496;314.35
497;313.88
498;313.23
499;312.50
500;311.85
501;311.57
502;311.19
503;310.69
504;309.94
505;309.27
506;308.94
507;308.39
508;307.80
509;307.19
510;306.63
511;306.17
512;305.65
513;305.06
514;304.55
515;304.14
516;303.61
517;302.87
518;302.55
519;301.94
520;301.56
521;300.86
522;300.33
523;299.85
524;299.17
525;298.61
526;298.12
527;297.63
528;297.08
529;296.52
530;296.10
531;295.54
532;294.85
533;294.28
534;293.62
535;293.31
536;292.80
537;292.26
538;291.87
539;291.11
540;290.50
541;289.97
542;289.42
543;289.04
544;288.63
545;288.04
546;287.44
547;286.92
548;286.57
549;285.83
550;285.26
551;284.94
552;284.21
553;283.61
554;283.09
555;282.61
556;282.18
557;281.81
558;281.19
559;280.32
560;279.80
561;279.55
562;279.08
563;278.41
564;277.98
565;277.25
566;276.78
567;276.35
568;275.93
569;275.19
570;274.75
571;274.18
572;273.66
573;273.03
574;272.35
575;272.18
576;271.64
577;270.89
578;270.53
579;269.78
580;269.36
581;268.91
582;268.38
583;267.65
584;267.23
585;266.58
586;266.18
587;265.65
588;265.52
589;264.78
590;263.94
591;263.60
592;262.90
593;262.39
594;261.99
595;261.46
596;260.91
597;260.38
598;259.92
599;259.27
600;258.56
601;258.06
602;257.54
603;257.09
604;256.64
605;256.03
606;255.50
607;254.78
608;254.59
609;254.03
610;253.14
611;252.84
612;252.63
613;251.77
614;251.02
615;250.75
616;250.36
617;249.68
618;249.30
619;248.66
620;247.94
621;247.71
622;247.24
623;246.64
624;245.99
625;245.44
626;244.91
627;244.08
628;243.94
629;243.51
630;242.80
631;242.17
632;241.73
633;241.29
634;240.38
635;240.35
636;239.89
637;238.95
638;238.57
639;237.94
640;237.52
641;236.98
642;236.69
643;236.11
644;235.32
645;234.82
646;234.50
647;233.81
648;233.57
649;233.30
650;232.46
651;231.78
652;231.18
653;231.05
654;230.20
655;229.89
656;229.31
657;228.81
658;228.21
659;227.84
660;227.34
661;226.56
662;226.05
663;225.78
664;225.14
665;224.73
666;224.14
667;223.77
668;223.07
669;222.67
670;222.27
671;221.47
672;221.31
673;220.75
674;219.95
675;219.40
676;219.03
677;218.63
678;217.98
679;217.52
680;216.93
681;216.45
682;216.02
683;215.61
684;215.01
685;214.36
686;213.92
687;213.33
688;212.89
689;212.24
690;211.95
691;211.63
692;210.64
693;210.14
694;209.86
695;209.30
696;208.98
697;208.27
698;207.53
699;207.17
700;206.74
701;206.45
702;205.70
703;205.11
704;204.81
705;203.98
706;203.66
707;203.28
708;202.71
709;202.22
710;201.68
711;201.08
712;200.62
713;200.05
714;199.64
715;199.01
716;198.41
717;198.09
718;197.68
719;197.05
720;196.59
721;196.12
722;195.59
723;195.07
724;194.51
725;193.98
726;193.25
727;192.98
728;192.81
729;191.87
730;191.47
731;190.91
732;190.47
733;190.01
734;189.29
735;188.75
736;188.28
737;187.87
738;187.52
739;186.74
740;186.17
741;185.93
742;185.35
743;184.71
744;184.26
745;183.91
746;183.11
747;182.62
748;182.28
749;181.81
750;181.07
751;180.79
752;179.92
753;179.40
754;179.07
755;178.67
756;178.03
757;177.39
758;176.76
759;176.39
760;175.59
761;175.47
762;175.08
763;174.40
764;174.02
765;173.62
766;172.76
767;172.31
768;171.90
769;171.52
770;170.91
771;170.39
772;169.91
773;169.24
774;168.73
775;168.51
776;167.77
777;167.30
778;166.77
779;166.45
780;165.98
781;165.36
782;165.17
783;164.61
784;163.83
785;163.40
786;162.84
787;162.27
788;162.17
789;161.55
790;160.87
791;160.37
792;159.94
793;159.34
794;158.73
795;158.39
796;158.11
797;157.26
798;156.90
799;156.52
800;155.93
801;155.56
802;154.99
803;154.56
804;154.12
805;153.49
806;153.18
807;152.61
808;152.02
809;151.74
810;151.02
811;150.47
812;150.03
813;149.51
814;149.06
815;148.57
816;148.26
817;147.65
818;147.05
819;146.75
820;146.05
821;145.40
822;145.22
823;144.88
824;144.28
825;143.66
826;143.28
827;142.63
828;142.38
829;142.05
830;141.49
831;140.80
832;140.11
833;139.89
834;139.26
835;139.09
836;138.49
837;138.26
838;137.38
839;136.91
840;136.37
841;136.01
842;135.68
843;135.07
844;134.49
845;133.96
846;133.59
847;133.19
848;132.76
849;132.31
850;131.90
851;131.19
852;130.57
853;130.36
854;129.97
855;129.41
856;128.93
857;128.39
858;127.81
859;127.41
860;127.01
861;126.57
862;126.07
863;125.55
864;125.13
865;124.70
866;124.05
867;123.62
868;123.26
869;122.72
870;122.27
871;121.84
872;121.38
873;120.73
874;120.29
875;119.76
876;119.20
877;118.76
878;118.39
879;117.70
880;117.40
881;116.91
882;116.45
883;116.08
884;115.66
885;114.96
886;114.37
887;114.00
888;113.66
889;113.24
890;112.66
891;112.26
